Node 42516296 has an unrecognised tag 'barrier' = 'fence' (in tagging rules); ignoring it.
Way 11767117 contains node 105348999 that does not exist in the Routino database.
Way 11767117 contains node 105309740 that does not exist in the Routino database.
Way 11767390 contains node 105351430 that does not exist in the Routino database.
Way 11767390 contains node 105351433 that does not exist in the Routino database.
Way 11767390 contains node 105351435 that does not exist in the Routino database.
Way 11767390 contains node 105351446 that does not exist in the Routino database.
Way 11767390 contains node 105351449 that does not exist in the Routino database.
Way 11767390 contains node 105351451 that does not exist in the Routino database.
Way 11767390 contains node 105351453 that does not exist in the Routino database.
Way 11767390 contains node 105351455 that does not exist in the Routino database.
Way 11767390 contains node 105351458 that does not exist in the Routino database.
Way 11767390 contains node 105351460 that does not exist in the Routino database.
Way 11767390 contains node 105351462 that does not exist in the Routino database.
Way 11767390 contains node 105351464 that does not exist in the Routino database.
Way 11767804 contains node 105355045 that does not exist in the Routino database.
Way 11767804 contains node 2093025998 that does not exist in the Routino database.
Way 11767804 contains node 2093025997 that does not exist in the Routino database.
Way 11767804 contains node 2093025999 that does not exist in the Routino database.
Way 11767804 contains node 105355045 that does not exist in the Routino database.
Way 11767804 contains node 105355046 that does not exist in the Routino database.
Way 11767804 contains node 105355048 that does not exist in the Routino database.
Way 11767804 contains node 105355050 that does not exist in the Routino database.
Way 11767804 contains node 105355051 that does not exist in the Routino database.
Way 11767804 contains node 105355053 that does not exist in the Routino database.
Way 11767804 contains node 105355055 that does not exist in the Routino database.
Way 11767804 contains node 105355057 that does not exist in the Routino database.
Way 11767804 contains node 2093026005 that does not exist in the Routino database.
Way 11767804 contains node 2093026000 that does not exist in the Routino database.
Way 11767804 contains node 105355055 that does not exist in the Routino database.
Way 11767807 contains node 105355064 that does not exist in the Routino database.
Way 11767807 contains node 105355065 that does not exist in the Routino database.
Way 11767807 contains node 105355066 that does not exist in the Routino database.
Way 11767807 contains node 2093025994 that does not exist in the Routino database.
Way 11767807 contains node 2093025995 that does not exist in the Routino database.
Way 11767807 contains node 2093025996 that does not exist in the Routino database.
Way 11767807 contains node 105355066 that does not exist in the Routino database.
Way 11767830 contains node 105355148 that does not exist in the Routino database.
Way 11767830 contains node 2093020465 that does not exist in the Routino database.
Way 11767830 contains node 2093020467 that does not exist in the Routino database.
Way 11767830 contains node 2093020469 that does not exist in the Routino database.
Way 11767830 contains node 2093020468 that does not exist in the Routino database.
Way 11767830 contains node 2093020466 that does not exist in the Routino database.
Way 11767830 contains node 105355148 that does not exist in the Routino database.
Way 11767830 contains node 105355150 that does not exist in the Routino database.
Way 11767830 contains node 105355152 that does not exist in the Routino database.
Way 11767830 contains node 105355154 that does not exist in the Routino database.
Way 11767830 contains node 105355156 that does not exist in the Routino database.
Way 11767830 contains node 105354999 that does not exist in the Routino database.
Way 11767830 contains node 105355108 that does not exist in the Routino database.
Way 11767830 contains node 105355115 that does not exist in the Routino database.
Way 11767830 contains node 105355026 that does not exist in the Routino database.
